Time	Iso_tot	Iso_ice	Iso_do	Tsurf	Tdo	Ice_eas	Ice_nam	RSL
2829.5	-0.0827	0.0003	-0.083	2.2204	0.3609	0	0	-0.436
2829.6	-0.0826	0.0003	-0.0829	2.1788	0.3605	0	0	-0.426
2829.7	-0.0827	0.0003	-0.083	2.1282	0.3608	0	0	-0.414
2829.8	-0.0829	0.0003	-0.0832	2.0686	0.3618	0	0	-0.404
2829.9	-0.0832	0.0004	-0.0836	2.018	0.3634	0	0	-0.394
2830	-0.0838	0.0003	-0.0841	1.969	0.3656	0	0	-0.383
2830.1	-0.0844	0.0004	-0.0848	1.9134	0.3685	0	0	-0.372
2830.2	-0.0852	0.0004	-0.0856	1.8596	0.372	0	0	-0.364
2830.3	-0.0861	0.0004	-0.0865	1.8192	0.3759	0	0	-0.355
2830.4	-0.0871	0.0004	-0.0875	1.7745	0.3803	0	0	-0.346
2830.5	-0.0882	0.0004	-0.0886	1.7286	0.385	0	0	-0.339
2830.6	-0.0893	0.0004	-0.0897	1.6966	0.3901	0	0	-0.333
2830.7	-0.0905	0.0004	-0.0909	1.6651	0.3954	0	0	-0.328
2830.8	-0.0918	0.0004	-0.0922	1.6419	0.4008	0	0	-0.326
2830.9	-0.093	0.0004	-0.0934	1.63	0.4062	0	0	-0.324
2831	-0.0943	0.0004	-0.0947	1.6215	0.4116	0	0	-0.322
2831.1	-0.0955	0.0004	-0.0959	1.6082	0.4169	0	0	-0.322
2831.2	-0.0967	0.0004	-0.0971	1.6076	0.4221	0	0	-0.323
2831.3	-0.0978	0.0004	-0.0982	1.6123	0.427	0	0	-0.323
2831.4	-0.0989	0.0004	-0.0993	1.6163	0.4316	0	0	-0.327
2831.5	-0.0999	0.0003	-0.1002	1.6349	0.4358	0	0	-0.331
2831.6	-0.1007	0.0004	-0.1011	1.6528	0.4396	0	0	-0.336
2831.7	-0.1015	0.0004	-0.1019	1.6792	0.4429	0	0	-0.343
2831.8	-0.1021	0.0004	-0.1025	1.7147	0.4456	0	0	-0.35
2831.9	-0.1026	0.0004	-0.103	1.7507	0.4476	0	0	-0.359
2832	-0.1029	0.0004	-0.1033	1.7971	0.4489	0	0	-0.369
2832.1	-0.1031	0.0003	-0.1034	1.8451	0.4496	0	0	-0.379
2832.2	-0.103	0.0004	-0.1034	1.8947	0.4495	0	0	-0.391
2832.3	-0.1029	0.0003	-0.1032	1.9536	0.4486	0	0	-0.401
2832.4	-0.1025	0.0003	-0.1028	2.0035	0.4471	0	0	-0.411
2832.5	-0.102	0.0003	-0.1023	2.0547	0.4449	0	0	-0.423
2832.6	-0.1013	0.0003	-0.1016	2.1149	0.4419	0	0	-0.434
2832.7	-0.1005	0.0003	-0.1008	2.1678	0.4381	0	0	-0.444
2832.8	-0.0994	0.0003	-0.0997	2.2202	0.4337	0	0	-0.453
2832.9	-0.0983	0.0003	-0.0986	2.2632	0.4286	0	0	-0.461
2833	-0.097	0.0003	-0.0973	2.3043	0.4229	0	0	-0.469
2833.1	-0.0955	0.0003	-0.0958	2.344	0.4165	0	0	-0.477
2833.2	-0.0939	0.0003	-0.0942	2.3833	0.4095	0	0	-0.481
2833.3	-0.0922	0.0003	-0.0925	2.4041	0.402	0	0	-0.486
2833.4	-0.0903	0.0003	-0.0906	2.4318	0.394	0	0	-0.488
2833.5	-0.0884	0.0003	-0.0887	2.4409	0.3855	0	0	-0.491
2833.6	-0.0863	0.0003	-0.0866	2.4572	0.3764	0	0	-0.491
2833.7	-0.0841	0.0003	-0.0844	2.4545	0.3669	0	0	-0.492
2833.8	-0.0818	0.0003	-0.0821	2.4588	0.3569	0	0	-0.489
2833.9	-0.0794	0.0003	-0.0797	2.4437	0.3465	0.001	0	-0.484
2834	-0.0769	0.0003	-0.0772	2.4262	0.3357	0.002	0	-0.479
2834.1	-0.0743	0.0003	-0.0746	2.4074	0.3245	0.003	0	-0.473
2834.2	-0.0716	0.0004	-0.072	2.385	0.3129	0.004	0	-0.466
2834.3	-0.0688	0.0004	-0.0692	2.3511	0.301	0.004	0	-0.457
2834.4	-0.066	0.0004	-0.0664	2.3053	0.2888	0.004	0	-0.449
2834.5	-0.0631	0.0005	-0.0636	2.2659	0.2764	0.004	0	-0.44
2834.6	-0.0602	0.0004	-0.0606	2.2227	0.2636	0.006	0	-0.427
2834.7	-0.0572	0.0004	-0.0576	2.1669	0.2506	0.008	0	-0.413
2834.8	-0.0541	0.0005	-0.0546	2.1154	0.2374	0.01	0	-0.4
2834.9	-0.0509	0.0006	-0.0515	2.0597	0.2241	0.012	0.0024	-0.383
2835	-0.0478	0.0006	-0.0484	1.9962	0.2106	0.014	0.007	-0.364
2835.1	-0.0446	0.0007	-0.0453	1.9373	0.1969	0.016	0.0088	-0.348
2835.2	-0.0413	0.0008	-0.0421	1.88	0.1832	0.019	0.017	-0.324
2835.3	-0.038	0.0009	-0.0389	1.8259	0.1693	0.02	0.0273	-0.301
2835.4	-0.0346	0.0011	-0.0357	1.7786	0.1553	0.029	0.0345	-0.27
2835.5	-0.0312	0.0013	-0.0325	1.7171	0.1412	0.039	0.0505	-0.23
2835.6	-0.0278	0.0014	-0.0292	1.6648	0.127	0.041	0.0631	-0.201
2835.7	-0.0244	0.0015	-0.0259	1.604	0.1127	0.046	0.0739	-0.173
2835.8	-0.021	0.0016	-0.0226	1.5527	0.0984	0.049	0.0862	-0.144
2835.9	-0.0175	0.0018	-0.0193	1.4989	0.0841	0.059	0.0974	-0.111
2836	-0.014	0.002	-0.016	1.4489	0.0696	0.067	0.1199	-0.064
2836.1	-0.0104	0.0023	-0.0127	1.3957	0.0551	0.077	0.1317	-0.026
2836.2	-0.0069	0.0025	-0.0094	1.3334	0.0407	0.09	0.1523	0.022
2836.3	-0.0033	0.0028	-0.0061	1.2813	0.0263	0.096	0.1665	0.057
2836.4	0.0002	0.003	-0.0028	1.2213	0.0121	0.111	0.1937	0.118
2836.5	0.0037	0.0032	0.0005	1.1623	-0.002	0.121	0.2166	0.17
2836.6	0.0072	0.0035	0.0037	1.0948	-0.016	0.14	0.2352	0.225
2836.7	0.0106	0.0037	0.0069	1.0298	-0.0299	0.152	0.2514	0.272
2836.8	0.014	0.004	0.01	0.9589	-0.0436	0.167	0.2741	0.329
2836.9	0.0174	0.0042	0.0132	0.8874	-0.0572	0.179	0.2897	0.377
2837	0.0207	0.0045	0.0162	0.8093	-0.0706	0.193	0.308	0.432
2837.1	0.0239	0.0046	0.0193	0.7213	-0.084	0.197	0.3283	0.475
2837.2	0.0272	0.0048	0.0224	0.6458	-0.0972	0.202	0.3437	0.515
2837.3	0.0304	0.005	0.0254	0.5672	-0.1104	0.215	0.3592	0.563
2837.4	0.0336	0.0052	0.0284	0.4818	-0.1235	0.223	0.373	0.607
2837.5	0.0367	0.0053	0.0314	0.3932	-0.1365	0.232	0.3883	0.651
2837.6	0.0398	0.0054	0.0344	0.3093	-0.1494	0.237	0.3999	0.688
2837.7	0.0429	0.0056	0.0373	0.2222	-0.1624	0.237	0.408	0.714
2837.8	0.0459	0.0056	0.0403	0.1366	-0.1753	0.247	0.4122	0.748
2837.9	0.049	0.0057	0.0433	0.0529	-0.1884	0.246	0.4144	0.743
2838	0.0521	0.0058	0.0463	-0.0303	-0.2015	0.249	0.4236	0.757
2838.1	0.0552	0.0058	0.0494	-0.106	-0.2147	0.254	0.4276	0.767
2838.2	0.0584	0.0059	0.0525	-0.1848	-0.2281	0.254	0.4316	0.772
2838.3	0.0616	0.0061	0.0555	-0.2505	-0.2415	0.256	0.4415	0.785
2838.4	0.0647	0.0061	0.0586	-0.3268	-0.2549	0.26	0.4532	0.804
2838.5	0.0679	0.0062	0.0617	-0.394	-0.2684	0.263	0.4615	0.817
2838.6	0.0711	0.0063	0.0648	-0.47	-0.2819	0.262	0.4711	0.827
2838.7	0.0744	0.0064	0.068	-0.5311	-0.2956	0.265	0.4776	0.838
2838.8	0.0776	0.0065	0.0711	-0.5936	-0.3093	0.271	0.4926	0.862
2838.9	0.0809	0.0066	0.0743	-0.6562	-0.3232	0.27	0.5106	0.881
2839	0.0843	0.0068	0.0775	-0.7228	-0.3371	0.269	0.5285	0.901
2839.1	0.0877	0.0069	0.0808	-0.7778	-0.3512	0.271	0.5536	0.932
2839.2	0.0913	0.0073	0.084	-0.8261	-0.3654	0.272	0.5844	0.968
2839.3	0.0949	0.0076	0.0873	-0.8732	-0.3797	0.274	0.6289	1.022
2839.4	0.0986	0.0079	0.0907	-0.9128	-0.3941	0.274	0.6805	1.081
2839.5	0.1022	0.0082	0.094	-0.9584	-0.4085	0.277	0.7406	1.154
2839.6	0.1058	0.0085	0.0973	-0.9994	-0.423	0.277	0.7975	1.22
2839.7	0.1095	0.0089	0.1006	-1.0499	-0.4373	0.275	0.8496	1.278
2839.8	0.1131	0.0092	0.1039	-1.1023	-0.4516	0.278	0.8992	1.337
2839.9	0.1167	0.0096	0.1071	-1.1498	-0.4658	0.278	0.9539	1.4
2840	0.1201	0.0097	0.1104	-1.2085	-0.4798	0.276	1.01	1.462
2840.1	0.1236	0.0101	0.1135	-1.2779	-0.4936	0.278	1.0474	1.508
2840.2	0.1269	0.0103	0.1166	-1.3474	-0.5071	0.276	1.09	1.555
2840.3	0.1303	0.0106	0.1197	-1.4138	-0.5204	0.278	1.1237	1.595
2840.4	0.1336	0.0109	0.1227	-1.4761	-0.5335	0.281	1.1676	1.649
2840.5	0.1368	0.0112	0.1256	-1.5561	-0.5461	0.279	1.218	1.706
2840.6	0.1399	0.0115	0.1284	-1.6336	-0.5583	0.28	1.2578	1.752
2840.7	0.1429	0.0118	0.1311	-1.7179	-0.5701	0.279	1.2991	1.798
2840.8	0.1456	0.0119	0.1337	-1.8068	-0.5814	0.28	1.3345	1.841
2840.9	0.1483	0.0121	0.1362	-1.9006	-0.5921	0.28	1.3605	1.871
2841	0.1508	0.0123	0.1385	-2.0009	-0.6022	0.278	1.3894	1.902
2841.1	0.1531	0.0124	0.1407	-2.0909	-0.6117	0.28	1.405	1.921
2841.2	0.1554	0.0127	0.1427	-2.1829	-0.6206	0.281	1.4215	1.941
2841.3	0.1577	0.013	0.1447	-2.2621	-0.6291	0.28	1.4518	1.975
2841.4	0.1597	0.0132	0.1465	-2.3357	-0.637	0.279	1.493	2.021
2841.5	0.1615	0.0133	0.1482	-2.4278	-0.6442	0.278	1.5262	2.058
2841.6	0.1632	0.0135	0.1497	-2.499	-0.6508	0.279	1.5415	2.078
2841.7	0.1648	0.0137	0.1511	-2.5754	-0.6568	0.282	1.5631	2.105
2841.8	0.1661	0.0138	0.1523	-2.6568	-0.6621	0.283	1.5784	2.124
2841.9	0.1672	0.0138	0.1534	-2.7311	-0.6668	0.286	1.5857	2.136
2842	0.168	0.0137	0.1543	-2.815	-0.6707	0.287	1.5924	2.145
2842.1	0.1687	0.0137	0.155	-2.893	-0.674	0.284	1.5742	2.121
2842.2	0.1693	0.0137	0.1556	-2.9595	-0.6766	0.287	1.5603	2.108
2842.3	0.1699	0.0138	0.1561	-3.0203	-0.6787	0.285	1.5578	2.103
2842.4	0.1704	0.014	0.1564	-3.0712	-0.6802	0.284	1.5702	2.116
2842.5	0.1707	0.014	0.1567	-3.1189	-0.6812	0.283	1.5808	2.128
2842.6	0.1709	0.0141	0.1568	-3.1664	-0.6818	0.288	1.5893	2.143
2842.7	0.171	0.0141	0.1569	-3.204	-0.682	0.286	1.601	2.154
2842.8	0.171	0.0142	0.1568	-3.2454	-0.6818	0.285	1.6077	2.161
2842.9	0.171	0.0143	0.1567	-3.2767	-0.6814	0.288	1.6093	2.165
2843	0.1709	0.0144	0.1565	-3.3106	-0.6806	0.287	1.6255	2.183
2843.1	0.1707	0.0144	0.1563	-3.3448	-0.6797	0.285	1.6265	2.182
2843.2	0.1704	0.0143	0.1561	-3.3751	-0.6787	0.288	1.6196	2.177
