308	0.1888950968300614E-01	0.4094918715400577E+00	0.1121692956199884E+01
309	0.1904961398707599E-01	0.4107545306685390E+00	0.1377288786123485E+01
310	0.1922424455852444E-01	0.4118943172761065E+00	0.1628606686280174E+01
311	0.1936754350349395E-01	0.4128952671611891E+00	0.1882213330549281E+01
312	0.1958359404905440E-01	0.4137452880926231E+00	0.2137205754944546E+01
313	0.1977054277575243E-01	0.4144327848549562E+00	0.2393797175816150E+01
314	0.1990149802661646E-01	0.4149492127412830E+00	0.2650196490783589E+01
315	0.2015723351540773E-01	0.4152920640124333E+00	0.2908642607661022E+01
316	0.2030696286731865E-01	0.4154563546792111E+00	0.3167899898174465E+01
317	0.2048092557206078E-01	0.4154429738066768E+00	0.3430260847676443E+01
318	0.2068879032302587E-01	0.4152553467106647E+00	0.3689638179809881E+01
319	0.2087326854666920E-01	0.4148980079357567E+00	0.3954258187751432E+01
320	0.2102858460520132E-01	0.4143786002827489E+00	0.4219515573733819E+01
321	0.2123924946233520E-01	0.4137099856708843E+00	0.4482555077304095E+01
322	0.2139157659496745E-01	0.4129053712726129E+00	0.4750847109532975E+01
323	0.2160803215471201E-01	0.4119803903593616E+00	0.5018607604753713E+01
324	0.2173421808860719E-01	0.4109569755755395E+00	0.5286800217709375E+01
325	0.2193630241858694E-01	0.4098542414533640E+00	0.5557021455785202E+01
326	0.2213063877026681E-01	0.4086945896563264E+00	0.5828745765340140E+01
327	0.2224432163649899E-01	0.4075034565540394E+00	0.6100413569280755E+01
328	0.2245582999239374E-01	0.4063053957686023E+00	0.9137993678848133E-01
329	0.2261988521307189E-01	0.4051236509677767E+00	0.3641558007318810E+00
330	0.2276577335676179E-01	0.4039861918736392E+00	0.6418968261993445E+00
331	0.2292231763961191E-01	0.4029170254425504E+00	0.9168913605138052E+00
332	0.2309288507699403E-01	0.4019424382613153E+00	0.1192835337255946E+01
333	0.2322937348502676E-01	0.4010884853369222E+00	0.1474827927137000E+01
334	0.2335280901028243E-01	0.4003767848983560E+00	0.1750479189003906E+01
335	0.2348794630961842E-01	0.3998277827466973E+00	0.2032117135211273E+01
336	0.2363450617441699E-01	0.3994625422382368E+00	0.2314014037369251E+01
337	0.2371251203195445E-01	0.3992896710571726E+00	0.2594776039263627E+01
338	0.2382042322395264E-01	0.3993184905249134E+00	0.2878028659913140E+01
339	0.2398056607972992E-01	0.3995516456256024E+00	0.3161312591086848E+01
340	0.2400233404613336E-01	0.3999825946197486E+00	0.3445360685466138E+01
341	0.2413819739730278E-01	0.4006006826921127E+00	0.3730283814188393E+01
342	0.2421589775256264E-01	0.4013914564171190E+00	0.4013048436832548E+01
343	0.2429762699083164E-01	0.4023310232026691E+00	0.4300160240744294E+01
344	0.2435958353175414E-01	0.4033950064383093E+00	0.4584709506277242E+01
345	0.2442221344073717E-01	0.4045548611989193E+00	0.4868286464427261E+01
346	0.2448816842978577E-01	0.4057766611447953E+00	0.5156378343659007E+01
347	0.2453182788453615E-01	0.4070287513645528E+00	0.5440035082753422E+01
348	0.2452402934885163E-01	0.4082752990082154E+00	0.5726338113338304E+01
349	0.2462235567663839E-01	0.4094790656438092E+00	0.6012030174838884E+01
350	0.2458237717560314E-01	0.4106067453588211E+00	0.1524433535787928E-01
351	0.2457642014834066E-01	0.4116247993768853E+00	0.3009861598135188E+00
352	0.2461047336127856E-01	0.4125011310942312E+00	0.5868621846471225E+00
353	0.2454066185037520E-01	0.4132094064335503E+00	0.8741968772955939E+00
354	0.2450220539546369E-01	0.4137263222437822E+00	0.1162219325834243E+01
355	0.2443749698287652E-01	0.4140349186698363E+00	0.1447613014940891E+01
356	0.2435175734296617E-01	0.4141248019793746E+00	0.1738806999299022E+01
357	0.2425874061671552E-01	0.4139909767825342E+00	0.2027649222252029E+01
358	0.2410067915742507E-01	0.4136336471711785E+00	0.2318015470342441E+01
359	0.2398160650398249E-01	0.4130638196630224E+00	0.2610164901751855E+01
360	0.2384031962636780E-01	0.4122936767965413E+00	0.2904449213306975E+01
361	0.2357830704698993E-01	0.4113453674964948E+00	0.3198545930140094E+01
362	0.2345270016578406E-01	0.4102452369990737E+00	0.3494929112353359E+01
363	0.2319250612116153E-01	0.4090232938449146E+00	0.3793438185544062E+01
364	0.2293631774428309E-01	0.4077151635365900E+00	0.4093903801859751E+01
365	0.2268682302949570E-01	0.4063605346860859E+00	0.4394500236030261E+01
366	0.2240729882985110E-01	0.4049960933082071E+00	0.4697562657545396E+01
367	0.2209618292218974E-01	0.4036646041959857E+00	0.5005273456364091E+01
368	0.2176319085426328E-01	0.4024067414508501E+00	0.5308481377930980E+01
