Event	DateTime	Latitude	Longitude	Sample label	Depthsed	Depthcomp	Depthcompr	Depthcorrcr	HybridAge	AgeLisiec	AgeAhn	AgeKonijn	d18O	d13C
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,0-1	13.530	17.810	17.810	17.920	96.85	99.60	99.60	99.34	0.83	-1.42
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,20-21	13.730	18.010	18.010	18.120	98.30	100.92	101.00	101.29	0.80	-1.10
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,40-41	13.930	18.210	18.210	18.320	99.75	102.11	102.29	103.24	0.66	-1.69
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,60-61	14.130	18.410	18.410	18.520	101.20	103.30	103.59	105.19	0.72	-1.53
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,80-81	14.330	18.610	18.610	18.720	102.65	104.49	104.88	107.24	0.44	-1.76
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,100-101	14.530	18.810	18.810	18.927	104.40	105.72	106.22	109.58	1.46	-0.65
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,120-121	14.730	19.010	19.010	19.140	106.39	106.99	107.60	111.99	1.44	-0.86
339-U1385E		37.5713	-10.1262	339-U1385E-3H-3,140-141	14.930	19.210	19.210	19.352	108.22	108.25	108.97	114.38	0.58	-1.42
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,0-1	15.040	19.320	19.320	19.469	109.23	108.94	109.73	115.70	0.43	-1.46
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,20-21	15.240	19.520	19.520	19.558	109.81	109.47	110.30	116.49	1.54	-1.05
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,40-41	15.440	19.720	19.720	19.720	110.85	110.44	111.35	117.40	0.93	-0.99
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,60-61	15.640	19.920	19.920	19.920	112.40	111.63	112.72	118.52	0.53	-1.35
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,80-81	15.840	20.120	20.120	20.120	114.04	112.82	114.17	119.64	0.86	-0.83
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,100-101	16.040	20.320	20.320	20.320	116.21	114.00	115.61	120.76	1.52	-0.49
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,120-121	16.240	20.520	20.520	20.520	119.10	115.19	117.06	121.88	0.48	-1.29
339-U1385E		37.5713	-10.1262	339-U1385E-3H-4,140-141	16.440	20.720	20.720	20.720	120.19	116.57	118.50	123.00	0.60	-1.34
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,0-1	16.550	20.830	20.830	20.830	120.79	117.39	119.29	123.62	0.28	-1.27
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,20-21	16.750	21.030	21.030	21.030	122.25	118.89	120.74	124.74	0.15	-1.34
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,40-41	16.950	21.230	21.230	21.230	124.75	120.39	122.18	125.86	0.01	-1.51
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,60-61	17.150	21.430	21.430	21.430	126.70	121.89	123.63	126.98	0.00	-0.79
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,80-81	17.350	21.630	21.630	21.630	127.86	123.39	125.09	128.10	0.02	-1.77
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,80-81	17.350	21.630	21.630	21.630	127.86	123.39	125.09	128.10	-0.16	-2.08
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,100-101	17.550	21.830	21.830	21.821	129.02	125.82	126.88	129.43	0.34	-1.38
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,120-121	17.750	22.030	22.030	22.008	130.99	128.66	128.64	131.68	0.79	-0.24
339-U1385E		37.5713	-10.1262	339-U1385E-3H-5,140-141	17.950	22.230	22.230	22.195	133.16	131.49	130.39	133.93	2.07	-0.48
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,0-1	18.060	22.340	22.340	22.298	134.39	132.58	131.39	135.17	2.53	-0.69
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,20-21	18.260	22.540	22.540	22.485	136.31	134.28	133.33	137.42	2.69	-0.60
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,40-41	18.460	22.740	22.740	22.683	138.29	136.08	135.38	139.80	1.64	-1.21
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,60-61	18.660	22.940	22.940	22.887	139.90	137.94	137.49	142.26	2.26	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,63-64	20.050	23.050	23.050	23.050	141.05	139.42	139.18	144.22	2.34	-1.23
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,65-66	20.070	23.070	23.070	23.070	141.19	139.60	139.38	144.46	2.27	-1.05
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,80-81	18.860	23.140	23.140	23.089	141.32	139.78	139.58	144.69	2.49	-1.02
339-U1385E		37.5713	-10.1262	339-U1385E-3H-6,80-81	18.860	23.140	23.140	23.089	141.32	139.78	139.58	144.69	1.33	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,67-68	20.090	23.090	23.090	23.090	141.33	139.79	139.59	144.70	2.08	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,69-70	20.110	23.110	23.110	23.110	141.47	139.97	139.80	144.94	2.48	-1.23
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,71-72	20.130	23.130	23.130	23.130	141.61	140.15	140.01	145.18	2.65	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,73-74	20.150	23.150	23.150	23.150	141.75	140.33	140.21	145.42	2.09	-1.04
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,75-76	20.170	23.170	23.170	23.170	141.88	140.51	140.42	145.66	2.09	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,77-78	20.190	23.190	23.190	23.190	142.01	140.70	140.63	145.90	1.97	-1.13
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,79-80	20.210	23.210	23.210	23.210	142.14	140.88	140.83	146.14	2.07	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,80-81	20.220	23.220	23.220	23.220	142.21	140.97	140.94	146.26	2.19	-0.78
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,83-84	20.250	23.250	23.250	23.250	142.41	141.24	141.25	146.62	2.10	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,85-86	20.270	23.270	23.270	23.270	142.54	141.42	141.45	146.87	1.91	-1.48
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,87-88	20.290	23.290	23.290	23.290	142.67	141.61	141.66	147.11	1.97	-1.52
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,89-90	20.310	23.310	23.310	23.310	142.81	141.79	141.87	147.35	2.06	-1.18
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,91-92	20.330	23.330	23.330	23.330	142.94	141.97	142.08	147.59	1.90	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,93-94	20.350	23.350	23.350	23.350	143.07	142.15	142.28	147.83	1.85	-1.31
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,95-96	20.370	23.370	23.370	23.370	143.20	142.33	142.49	148.07	2.04	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,97-98	20.390	23.390	23.390	23.390	143.34	142.52	142.70	148.31	1.98	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,99-100	20.410	23.410	23.410	23.410	143.47	142.70	142.90	148.55	2.05	-1.28
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,100-101	20.420	23.420	23.420	23.420	143.53	142.79	143.01	148.67	2.00	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,120-121	20.620	23.620	23.620	23.620	144.86	144.61	145.08	151.08	2.57	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-3H-3,140-141	20.820	23.820	23.820	23.820	146.18	146.43	147.15	153.24	2.23	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,0-1	20.950	23.950	23.950	23.950	147.04	147.61	148.49	154.36	2.69	-0.79
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,2-3	20.970	23.970	23.970	23.970	147.18	147.79	148.70	154.53	2.86	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,4-5	20.990	23.990	23.990	23.990	147.31	147.98	148.91	154.70	2.63	-0.79
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,6-7	21.010	24.010	24.010	24.010	147.44	148.16	149.11	154.87	2.33	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,8-9	21.030	24.030	24.030	24.030	147.57	148.34	149.32	155.04	2.52	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,10-11	21.050	24.050	24.050	24.050	147.71	148.52	149.53	155.21	2.16	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,12-13	21.070	24.070	24.070	24.070	147.84	148.70	149.74	155.39	2.57	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,14-15	21.090	24.090	24.090	24.090	147.97	148.89	149.94	155.56	2.74	-0.65
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,16-17	21.110	24.110	24.110	24.110	148.10	149.07	150.15	155.73	2.39	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,18-19	21.130	24.130	24.130	24.130	148.24	149.25	150.36	155.90	2.53	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,20-21	21.150	24.150	24.150	24.150	148.37	149.43	150.56	156.07	2.55	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,22-23	21.170	24.170	24.170	24.170	148.50	149.61	150.77	156.24	2.72	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,24-25	21.190	24.190	24.190	24.190	148.63	149.80	150.98	156.42	2.45	-1.04
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,26-27	21.210	24.210	24.210	24.210	148.77	149.98	151.18	156.59	2.60	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,28-29	21.230	24.230	24.230	24.230	148.90	150.16	151.39	156.76	2.66	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,30-31	21.250	24.250	24.250	24.250	149.03	150.34	151.60	156.93	2.63	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,32-33	21.270	24.270	24.270	24.270	149.16	150.52	151.81	157.10	2.39	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,34-35	21.290	24.290	24.290	24.290	149.30	150.71	152.01	157.27	2.47	-0.96
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,36-37	21.310	24.310	24.310	24.310	149.43	150.89	152.22	157.45	2.12	-1.16
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,40-41	21.350	24.350	24.350	24.350	149.69	151.25	152.63	157.79	2.50	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,42-43	21.370	24.370	24.370	24.370	149.83	151.43	152.84	157.96	2.51	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,44-45	21.390	24.390	24.390	24.390	149.96	151.62	153.05	158.13	2.53	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,48-49	21.430	24.430	24.430	24.430	150.22	151.98	153.46	158.48	2.51	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,50-51	21.450	24.450	24.450	24.450	150.41	152.16	153.67	158.65	2.28	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,52-53	21.470	24.470	24.470	24.470	150.64	152.34	153.88	158.82	2.59	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,54-55	21.490	24.490	24.490	24.490	150.88	152.53	154.08	158.99	2.15	-1.35
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,56-57	21.510	24.510	24.510	24.510	151.11	152.71	154.29	159.16	2.40	-1.37
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,58-59	21.530	24.530	24.530	24.530	151.35	152.89	154.50	159.33	2.46	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,60-61	21.550	24.550	24.550	24.550	151.58	153.07	154.70	159.50	2.48	-0.78
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,62-63	21.570	24.570	24.570	24.570	151.82	153.25	154.91	159.68	2.45	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,64-65	21.590	24.590	24.590	24.590	152.05	153.44	155.12	159.85	2.40	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,66-67	21.610	24.610	24.610	24.610	152.29	153.62	155.33	160.02	2.27	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,68-69	21.630	24.630	24.630	24.630	152.52	153.80	155.53	160.19	2.47	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,70-71	21.650	24.650	24.650	24.650	152.76	153.98	155.74	160.36	2.34	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,72-73	21.670	24.670	24.670	24.670	152.99	154.16	155.95	160.53	2.52	-0.98
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,74-75	21.690	24.690	24.690	24.690	153.23	154.35	156.15	160.71	2.37	-0.97
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,76-77	21.710	24.710	24.710	24.710	153.46	154.53	156.36	160.88	2.27	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,78-79	21.730	24.730	24.730	24.730	153.70	154.71	156.57	161.05	2.82	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,80-81	21.750	24.750	24.750	24.750	153.93	154.89	156.77	161.22	2.82	-0.68
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,82-83	21.770	24.770	24.770	24.770	154.17	155.07	156.98	161.39	2.81	-1.00
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,84-85	21.790	24.790	24.790	24.790	154.40	155.26	157.19	161.56	2.92	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,86-87	21.810	24.810	24.810	24.810	154.64	155.44	157.40	161.74	2.65	-0.88
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,88-89	21.830	24.830	24.830	24.830	154.87	155.62	157.60	161.91	2.75	-0.78
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,90-91	21.850	24.850	24.850	24.850	155.11	155.80	157.81	162.08	2.71	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,92-93	21.870	24.870	24.870	24.870	155.34	155.98	158.02	162.25	2.71	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,94-95	21.890	24.890	24.890	24.890	155.57	156.17	158.22	162.42	2.89	-0.69
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,96-97	21.910	24.910	24.910	24.910	155.81	156.35	158.43	162.59	2.87	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,98-99	21.930	24.930	24.930	24.930	156.04	156.53	158.64	162.77	2.70	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,100-101	21.950	24.950	24.950	24.950	156.28	156.71	158.84	162.94	2.77	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,102-103	21.970	24.970	24.970	24.970	156.51	156.89	159.05	163.11	2.58	-1.01
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,104-105	21.990	24.990	24.990	24.990	156.75	157.08	159.26	163.28	2.75	-0.76
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,106-107	22.010	25.010	25.010	25.010	156.98	157.26	159.47	163.45	2.48	-1.16
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,108-109	22.030	25.030	25.030	25.030	157.22	157.44	159.67	163.62	2.41	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,110-111	22.050	25.050	25.050	25.050	157.45	157.62	159.88	163.80	2.19	-1.34
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,112-113	22.070	25.070	25.070	25.070	157.69	157.80	160.09	163.97	2.30	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,114-115	22.090	25.090	25.090	25.090	157.92	157.99	160.29	164.14	2.10	-1.41
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,116-117	22.110	25.110	25.110	25.110	158.16	158.17	160.50	164.31	2.52	-0.94
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,118-119	22.130	25.130	25.130	25.130	158.39	158.35	160.71	164.48	2.36	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,120-121	22.150	25.150	25.150	25.150	158.63	158.53	160.91	164.65	2.22	-0.85
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,122-123	22.170	25.170	25.170	25.170	158.86	158.71	161.12	164.83	2.09	-1.18
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,124-125	22.190	25.190	25.190	25.190	159.10	158.90	161.33	165.00	2.09	-1.42
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,126-127	22.210	25.210	25.210	25.210	159.33	159.08	161.54	165.17	2.17	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,128-129	22.230	25.230	25.230	25.230	159.57	159.26	161.74	165.34	2.13	-1.23
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,130-131	22.250	25.250	25.250	25.250	159.80	159.44	161.95	165.64	2.13	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,134-135	22.290	25.290	25.290	25.290	160.27	159.81	162.36	166.23	1.92	-1.24
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,136-137	22.310	25.310	25.310	25.310	160.55	159.99	162.57	166.53	2.08	-1.33
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,138-139	22.330	25.330	25.330	25.330	160.87	160.17	162.78	166.83	1.86	-1.34
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,140-141	22.350	25.350	25.350	25.350	161.18	160.35	162.99	167.12	2.36	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,142-143	22.370	25.370	25.370	25.370	161.50	160.53	163.19	167.42	2.32	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,144-145	22.390	25.390	25.390	25.390	161.82	160.72	163.40	167.72	1.98	-1.40
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,146-147	22.410	25.410	25.410	25.410	162.14	160.90	163.61	168.02	1.96	-1.18
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,148-149	22.430	25.430	25.430	25.430	162.45	161.08	163.81	168.31	1.93	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-3H-4,150-151	22.450	22.450	25.450	25.450	162.77	161.26	164.02	168.61	1.99	-1.13
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,3-4	22.490	25.490	25.490	25.490	163.40	161.63	164.43	169.20	2.18	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,5-6	22.510	25.510	25.510	25.510	163.72	161.81	164.64	169.50	2.44	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,7-8	22.530	25.530	25.530	25.530	163.97	161.99	164.85	169.80	2.64	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,9-10	22.550	25.550	25.550	25.550	164.14	162.17	165.06	170.10	2.42	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,11-12	22.570	25.570	25.570	25.570	164.32	162.35	165.26	170.39	2.48	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,13-14	22.590	25.590	25.590	25.590	164.50	162.54	165.47	170.69	2.67	-0.50
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,15-16	22.610	25.610	25.610	25.610	164.67	162.72	165.68	170.99	2.33	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,17-18	22.630	25.630	25.630	25.630	164.85	162.90	165.88	171.29	2.20	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,19-20	22.650	25.650	25.650	25.650	165.02	163.08	166.09	171.58	1.98	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,20-21	22.660	25.660	25.660	25.660	165.11	163.17	166.19	171.73	1.83	-0.83
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,23-24	22.690	25.690	25.690	25.690	165.38	163.45	166.50	172.18	1.93	-1.34
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,25-26	22.710	25.710	25.710	25.710	165.55	163.63	166.71	172.47	1.93	-1.12
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,27-28	22.730	25.730	25.730	25.730	165.73	163.81	166.92	172.77	1.99	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,29-30	22.750	25.750	25.750	25.750	165.90	163.99	167.13	173.07	1.88	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,31-32	22.770	25.770	25.770	25.770	166.08	164.17	167.33	173.37	1.79	-1.26
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,33-34	22.790	25.790	25.790	25.790	166.26	164.36	167.54	173.66	1.79	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,35-36	22.810	25.810	25.810	25.810	166.43	164.54	167.75	173.96	1.68	-1.30
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,37-38	22.830	25.830	25.830	25.830	166.61	164.72	167.95	174.26	1.73	-1.04
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,39-40	22.850	25.850	25.850	25.850	166.78	164.90	168.16	174.56	2.00	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,40-41	22.860	25.860	25.860	25.860	166.87	164.99	168.26	174.70	1.92	-0.80
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,43-44	22.890	25.890	25.890	25.890	167.13	165.27	168.57	175.15	1.45	-1.29
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,31-32	21.830	25.940	25.940	25.908	167.29	165.43	168.76	175.42	1.50	-1.45
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,45-46	22.910	25.910	25.910	25.910	167.31	165.45	168.78	175.45	1.67	-1.04
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,33-34	21.850	25.960	25.960	25.929	167.48	165.62	168.98	175.73	1.62	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,47-48	22.930	25.930	25.930	25.930	167.49	165.63	168.99	175.74	1.44	-1.32
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,49-50	22.950	25.950	25.950	25.950	167.66	165.81	169.20	176.04	1.59	-1.00
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,35-36	21.870	25.980	25.980	25.950	167.66	165.81	169.20	176.04	1.57	-1.10
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,37-38	21.890	26.000	26.000	25.971	167.85	166.00	169.41	176.35	1.41	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,53-54	22.990	25.990	25.990	25.990	168.01	166.18	169.61	176.64	1.42	-1.63
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,39-40	21.910	26.020	26.020	25.992	168.03	166.19	169.63	176.67	1.49	-1.14
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,39-40	21.910	26.020	26.020	25.992	168.03	166.19	169.63	176.67	1.92	-1.65
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,40-41	21.920	26.030	26.030	26.002	168.12	166.29	169.73	176.81	1.44	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,55-56	23.010	26.010	26.010	26.010	168.19	166.36	169.82	176.93	1.27	-1.53
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,57-58	23.030	26.030	26.030	26.030	168.37	166.54	170.02	177.23	1.25	-0.85
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,43-44	21.950	26.060	26.060	26.034	168.40	166.58	170.07	177.29	1.41	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,59-60	23.050	26.050	26.050	26.050	168.54	166.72	170.23	177.53	1.33	-0.93
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,45-46	21.970	26.080	26.080	26.055	168.59	166.77	170.28	177.60	1.34	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,60-61	23.060	26.060	26.060	26.060	168.63	166.81	170.33	177.68	1.42	-0.51
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,47-48	21.990	26.100	26.100	26.076	168.77	166.96	170.50	177.91	1.30	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,63-64	23.090	26.090	26.090	26.090	168.89	167.09	170.65	178.12	1.38	-0.92
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,49-50	22.010	26.120	26.120	26.097	168.96	167.15	170.72	178.23	1.50	-0.79
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,65-66	23.110	26.110	26.110	26.110	169.07	167.27	170.85	178.42	1.31	-0.85
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,51-52	22.030	26.140	26.140	26.118	169.14	167.34	170.93	178.53	1.47	-1.07
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,53-54	22.050	26.160	26.160	26.139	169.33	167.53	171.15	178.82	1.40	-0.66
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,55-56	22.070	26.180	26.180	26.160	169.51	167.72	171.37	179.10	1.38	-0.65
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,57-58	22.090	26.200	26.200	26.180	169.69	167.91	171.58	179.38	1.28	-0.76
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,59-60	22.110	26.220	26.220	26.201	169.87	168.10	171.79	179.66	1.46	-0.90
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,60-61	22.120	26.230	26.230	26.212	169.97	168.20	171.91	179.81	1.49	-0.54
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,63-64	22.150	26.260	26.260	26.243	170.24	168.48	172.23	180.24	2.18	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-3H-5,80-81	23.260	26.260	26.260	26.260	170.39	168.63	172.40	180.47	1.01	-1.18
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,65-66	22.170	26.280	26.280	26.264	170.43	168.67	172.45	180.52	1.56	-1.12
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,67-68	22.190	26.300	26.300	26.285	170.63	168.86	172.66	180.81	2.09	-0.68
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,69-70	22.210	26.320	26.320	26.306	170.84	169.05	172.88	181.10	1.90	-0.65
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,71-72	22.230	26.340	26.340	26.327	171.04	169.24	173.10	181.38	1.89	-0.60
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,73-74	22.250	26.360	26.360	26.348	171.24	169.43	173.32	181.67	1.63	-1.00
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,75-76	22.270	26.380	26.380	26.369	171.45	169.63	173.53	181.95	2.22	-0.83
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,77-78	22.290	26.400	26.400	26.390	171.65	169.82	173.75	182.24	2.31	-0.59
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,79-80	22.310	26.420	26.420	26.411	171.85	170.01	173.97	182.53	2.23	-0.84
339-U1385E		37.5713	-10.1262	339-U1385E-4H-2,80-81	22.320	26.430	26.430	26.421	171.95	170.10	174.07	182.66	2.23	-0.75
