Time	d18O	d18Ostd	d18O_lo	d18O_up
1394.0	3.7317685	0.39200438	4.500097	2.9634399
1396.0	3.4863507	0.15563045	3.7913864	3.181315
1398.0	3.5331881	0.056808321	3.6445324	3.4218438
1400.0	3.565331	0.23247492	4.0209819	3.1096802
1402.0	3.6889647	0.1243675	3.932725	3.4452044
1404.0	3.7992426	0.19090682	4.17342	3.4250653
1406.0	4.0074115	0.17792906	4.3561524	3.6586705
1408.0	4.0611806	0.10179858	4.2607058	3.8616554
1410.0	4.1868098	0.088015895	4.359321	4.0142987
1412.0	4.2106138	0.081582838	4.3705161	4.0507114
1414.0	4.2559964	0.14272405	4.5357356	3.9762573
1416.0	4.072089	0.31644765	4.6923264	3.4518516
1418.0	3.8575608	0.48549824	4.8091373	2.9059842
1420.0	4.015639	0.063253063	4.139615	3.891663
1422.0	4.0104758	0.2023688	4.4071187	3.613833
1424.0	3.8453304	0.066318649	3.9753149	3.7153458
1426.0	3.7622048	0.10068215	3.9595418	3.5648678
1428.0	3.6097359	0.11644508	3.8379682	3.3815035
1430.0	3.4694193	0.080137564	3.626489	3.3123497
1432.0	3.3696061	0.10769424	3.5806869	3.1585254
1434.0	3.3077115	0.13328491	3.56895	3.0464731
1436.0	3.276588	0.21238593	3.6928644	2.8603115
1438.0	3.2545543	0.1016601	3.4538081	3.0553005
1440.0	3.3037691	0.06640221	3.4339174	3.1736207
1442.0	3.2655638	0.28864358	3.8313052	2.6998224
1444.0	3.3098685	0.091454704	3.4891197	3.1306172
1446.0	3.2548801	0.2537579	3.7522456	2.7575146
1448.0	3.2895006	0.28216662	3.8425471	2.736454
1450.0	3.2473165	0.16463088	3.5699931	2.92464
1452.0	3.4376221	0.39007812	4.2021752	2.6730689
1454.0	4.2234361	0.36679973	4.9423636	3.5045086
1456.0	4.3228759	0.24908152	4.8110757	3.8346761
1458.0	4.2096806	0.25530138	4.7100713	3.7092899
1460.0	4.3485503	0.082432102	4.5101172	4.1869834
1462.0	4.1234357	0.14023186	4.3982902	3.8485813
1464.0	4.0352822	0.085671715	4.2031987	3.8673656
1466.0	3.8161287	0.14318858	4.0967783	3.5354791
1468.0	3.7892599	0.15379794	4.0907038	3.4878159
1470.0	3.6741882	0.42070773	4.4987753	2.849601
1472.0	3.4737118	0.075462942	3.6216192	3.3258045
1474.0	3.4194087	0.10704707	3.629221	3.2095965
1476.0	3.4218597	0.16697623	3.7491331	3.0945863
1478.0	3.4293368	0.21523481	3.851197	3.0074766
1480.0	3.390038	0.084581473	3.5558176	3.2242583
1482.0	3.368391	0.026735609	3.4207928	3.3159892
1484.0	3.4719722	0.4091062	4.2738204	2.6701241
1486.0	3.4815886	0.19731383	3.8683237	3.0948535
1488.0	3.2973651	0.086254647	3.4664242	3.128306
1490.0	3.3037219	0.17692737	3.6504996	2.9569442
1492.0	3.4610039	0.36884688	4.1839438	2.738064
1494.0	4.0849558	0.16243691	4.4033321	3.7665794
1496.0	4.3901269	0.15215709	4.6883548	4.091899
1498.0	4.386137	0.13217163	4.6451934	4.1270806
1500.0	4.2469773	0.23093268	4.6996054	3.7943493
1502.5	4.2500089	0.20096926	4.6439086	3.8561091
1505.0	4.2867434	0.1596006	4.5995605	3.9739262
1507.5	4.1577759	0.092604109	4.33928	3.9762719
1510.0	4.0059012	0.069605876	4.1423287	3.8694737
1512.5	3.7175284	0.24438638	4.1965257	3.238531
1515.0	3.7779131	0.14826113	4.0685049	3.4873213
1517.5	3.7009838	0.09670381	3.8905232	3.5114443
1520.0	3.6085077	0.12178221	3.8472008	3.3698146
1522.5	3.6821613	0.17031563	4.01598	3.3483427
1525.0	3.9461848	0.1414183	4.2233647	3.669005
1527.5	3.9975263	0.15041521	4.2923401	3.7027125
1530.0	4.0987561	0.30892641	4.7042519	3.4932604
1532.5	4.3445724	0.11857012	4.5769699	4.112175
1535.0	4.4120704	0.24548539	4.8932217	3.930919
1537.5	4.3122774	0.26216797	4.8261266	3.7984282
1540.0	4.3789219	0.16252693	4.6974747	4.0603691
1542.5	4.2242152	0.074729766	4.3706855	4.0777449
1545.0	4.0180793	0.16085586	4.3333568	3.7028018
1547.5	3.9155519	0.13715939	4.1843843	3.6467195
1550.0	3.7121709	0.31110618	4.321939	3.1024028
1552.5	3.7971502	0.22565396	4.239432	3.3548684
1555.0	3.8343382	0.25866533	4.3413222	3.3273541
1557.5	3.8099919	0.24371803	4.2876793	3.3323046
1560.0	3.7718195	0.2180976	4.1992908	3.3443482
1562.5	3.6080897	0.20580088	4.0114594	3.20472
1565.0	3.5881384	0.22091396	4.0211297	3.155147
1567.5	3.6489763	0.11764311	3.8795568	3.4183958
1570.0	3.8433848	0.12719647	4.0926899	3.5940797
1572.5	4.1333135	0.17086665	4.4682121	3.7984149
1575.0	4.2239266	0.13987862	4.4980887	3.9497645
1577.5	4.2432081	0.1037668	4.4465911	4.0398252
1580.0	4.1153279	0.10388341	4.3189394	3.9117164
1582.5	4.0262165	0.2499197	4.5160591	3.5363739
1585.0	3.9061613	0.12085828	4.1430435	3.669279
1587.5	3.8183748	0.11904479	4.0517026	3.585047
1590.0	3.7521712	0.18905171	4.1227125	3.3816298
1592.5	3.9678003	0.34499484	4.6439902	3.2916104
1595.0	3.7842073	0.14512422	4.0686508	3.4997639
1597.5	3.6494221	0.058839205	3.764747	3.5340973
1600.0	3.5563633	0.11097566	3.7738756	3.338851
1602.5	3.4883444	0.24248943	3.9636237	3.0130651
1605.0	3.486584	0.17740969	3.834307	3.138861
1607.5	3.7080782	0.15031413	4.0026939	3.4134625
1610.0	3.7101535	0.28420797	4.2672011	3.1531059
1612.5	3.90919	0.061291551	4.0293215	3.7890586
1615.0	3.8378536	0.13123436	4.0950729	3.5806342
1617.5	3.7848837	0.19574871	4.1685512	3.4012162
1620.0	3.6688233	0.088492448	3.8422685	3.4953781
1622.5	3.6288031	0.10535287	3.8352948	3.4223115
1625.0	3.7469662	0.12242272	3.9869147	3.5070176
1627.5	3.8587834	0.33851519	4.5222732	3.1952936
1630.0	3.59613	0.23371153	4.0542046	3.1380554
1632.5	3.5563865	0.18512567	3.9192328	3.1935402
1635.0	3.6118973	0.30510402	4.2099012	3.0138934
1637.5	3.5420213	0.13141978	3.7996041	3.2844386
1640.0	3.8453776	0.32005763	4.4726905	3.2180646
1642.5	3.7794925	0.34982542	4.4651503	3.0938347
1645.0	3.906688	0.30126439	4.4971662	3.3162098
1647.5	4.1148295	0.16858058	4.4452475	3.7844116
1650.0	4.2632731	0.1664024	4.5894218	3.9371244
1652.5	4.2243174	0.15247763	4.5231736	3.9254613
1655.0	4.285044	0.088177426	4.4578717	4.1122162
1657.5	4.132347	0.15167435	4.4296287	3.8350653
1660.0	4.1553588	0.15951964	4.4680173	3.8427003
1662.5	4.117048	0.15513082	4.4211044	3.8129915
1665.0	4.1428923	0.10989974	4.3582958	3.9274888
1667.5	3.9360141	0.22247692	4.3720688	3.4999593
1670.0	3.9335103	0.10595679	4.1411856	3.725835
1672.5	3.7567668	0.071590481	3.8970841	3.6164494
1675.0	3.6384237	0.11597262	3.86573	3.4111174
1677.5	3.6945304	0.16178886	4.0116366	3.3774242
1680.0	3.6337976	0.166736	3.9606002	3.3069951
1682.5	3.6322085	0.094719544	3.8178588	3.4465582
1685.0	3.6234531	0.088916542	3.7977296	3.4491767
1687.5	3.6556942	0.24176165	4.1295471	3.1818414
1690.0	3.7625266	0.17833656	4.1120662	3.4129869
1692.5	3.8244888	0.19141837	4.1996688	3.4493088
1695.0	3.8923926	0.12486382	4.1371257	3.6476595
1697.5	3.8177312	0.094641983	4.0032294	3.6322329
1700.0	3.9949184	0.33813431	4.6576616	3.3321751
1702.5	4.2351728	0.14195414	4.5134029	3.9569426
1705.0	4.143546	0.15834426	4.4539008	3.8331913
1707.5	4.0626398	0.10350397	4.2655076	3.859772
1710.0	3.8722968	0.16923019	4.203988	3.5406056
1712.5	3.7474038	0.19012157	4.120042	3.3747655
1715.0	3.6033721	0.19052738	3.9768058	3.2299384
1717.5	3.5758642	0.32371031	4.2103364	2.941392
1720.0	3.6274816	0.26106404	4.1391671	3.1157961
1722.5	3.755032	0.19566582	4.138537	3.371527
1725.0	3.8365931	0.1706897	4.1711449	3.5020413
1727.5	3.7624453	0.1993403	4.1531523	3.3717383
1730.0	3.751146	0.11133549	3.9693636	3.5329285
1732.5	3.8674319	0.31276238	4.4804462	3.2544177
1735.0	3.6384138	0.088355431	3.8115904	3.4652372
1737.5	3.6059903	0.40571582	4.4011933	2.8107872
1740.0	3.7821485	0.29832658	4.3668686	3.1974284
1742.5	3.8983565	0.30645802	4.4990143	3.2976988
1745.0	3.9955559	0.27750139	4.5394586	3.4516531
1747.5	4.0295322	0.23410804	4.488384	3.5706805
1750.0	3.8999466	0.20773709	4.3071113	3.4927819
1752.5	3.7692753	0.12026423	4.0049932	3.5335574
1755.0	3.6447141	0.19882383	4.0344088	3.2550194
1757.5	3.8076788	0.23010611	4.2586868	3.3566708
1760.0	3.6203221	0.096871998	3.8101912	3.430453
1762.5	3.4143363	0.27215598	3.947762	2.8809106
1765.0	3.3942783	0.26639424	3.916411	2.8721456
1767.5	3.4432231	0.23141714	3.8968007	2.9896455
1770.0	3.457181	0.10245243	3.6579878	3.2563742
1772.5	3.5068409	0.14783593	3.7965994	3.2170825
1775.0	3.6019117	0.16050114	3.9164939	3.2873294
1777.5	3.6702613	0.20089295	4.0640115	3.2765111
1780.0	3.6164382	0.22126152	4.0501107	3.1827656
1782.5	3.7567704	0.35232455	4.4473265	3.0662143
1785.0	3.8099879	0.1606541	4.12487	3.4951059
1787.5	3.8024701	0.18346376	4.1620591	3.4428811
1790.0	3.9867814	0.13091215	4.2433692	3.7301936
1792.5	4.1747131	0.14531191	4.4595245	3.8899018
1795.0	4.0986535	0.14881234	4.3903257	3.8069813
1797.5	4.0043505	0.1654037	4.3285417	3.6801592
1800.0	3.9737106	0.15425478	4.27605	3.6713713
1802.5	3.8419306	0.084693978	4.0079308	3.6759304
1805.0	3.6793038	0.14669622	3.9668284	3.3917792
1807.5	3.6701007	0.15790259	3.9795897	3.3606116
1810.0	3.470241	0.11068734	3.6871882	3.2532938
1812.5	3.6019052	0.15792569	3.9114395	3.2923708
1815.0	3.753646	0.29676116	4.3352979	3.1719942
1817.5	3.7351337	0.30605113	4.3349939	3.1352734
1820.0	3.6562869	0.23624415	4.1193255	3.1932484
1822.5	3.527481	0.15407281	3.8294637	3.2254983
1825.0	3.5170771	0.17664951	3.8633101	3.170844
1827.5	3.5397415	0.14638653	3.8266591	3.2528239
1830.0	3.4591059	0.40817366	4.2591263	2.6590855
1832.5	3.7477643	0.30068285	4.3371027	3.1584259
1835.0	3.7505257	0.32331764	4.3842283	3.1168231
1837.5	3.7899823	0.32024954	4.4176714	3.1622932
1840.0	3.7531851	0.33274891	4.405373	3.1009972
1842.5	3.7848906	0.31101577	4.3944815	3.1752997
1845.0	3.7046553	0.22577926	4.1471826	3.2621279
1847.5	3.6521698	0.20314996	4.0503437	3.2539959
1850.0	3.5976409	0.18493873	3.9601208	3.2351609
1852.5	3.5703497	0.17121275	3.9059267	3.2347727
1855.0	3.6016932	0.17786439	3.9503074	3.253079
1857.5	3.6628014	0.18850507	4.0322713	3.2933315
1860.0	3.7016751	0.14739796	3.9905751	3.4127751
1862.5	3.9691899	0.24676295	4.4528452	3.4855345
1865.0	3.8646715	0.19658787	4.2499838	3.4793593
1867.5	3.7923295	0.20576945	4.1956376	3.3890213
1870.0	3.8695299	0.26492425	4.3887815	3.3502784
1872.5	3.7534979	0.39300691	4.5237914	2.9832043
1875.0	3.8117282	0.29953709	4.3988209	3.2246355
1877.5	3.726679	0.21316342	4.1444793	3.3088787
1880.0	3.7475492	0.18243502	4.1051219	3.3899766
1882.5	3.6067435	0.098206806	3.7992289	3.4142582
1885.0	3.5089345	0.06758836	3.6414077	3.3764613
1887.5	3.4237814	0.29323316	3.9985184	2.8490444
1890.0	3.5000345	0.17141223	3.8360024	3.1640665
1892.5	3.4788214	0.15957207	3.7915827	3.1660601
1895.0	3.6881819	0.12518817	3.9335508	3.4428131
1897.5	3.7338046	0.14618277	4.0203229	3.4472864
1900.0	4.0733139	0.0810157	4.2321047	3.9145232
1902.5	4.0580947	0.24711231	4.5424348	3.5737545
1905.0	4.0668657	0.21434554	4.486983	3.6467485
1907.5	4.0413793	0.10450782	4.2462146	3.8365439
1910.0	3.8757201	0.22340968	4.3136031	3.4378371
1912.5	3.9169689	0.12634751	4.16461	3.6693278
1915.0	3.8174336	0.12469309	4.061832	3.5730351
1917.5	3.7068022	0.26118312	4.2187211	3.1948833
1920.0	3.7177296	0.065456939	3.8460252	3.589434
1922.5	3.6510082	0.068917356	3.7860862	3.5159302
1925.0	3.669849	0.085461686	3.8373539	3.5023441
1927.5	3.5506005	0.08215708	3.7116283	3.3895726
1930.0	3.4652959	0.18512732	3.8281455	3.1024464
1932.5	3.4953096	0.12405874	3.7384647	3.2521545
1935.0	3.3561558	0.16055048	3.6708347	3.0414769
1937.5	3.4690196	0.13880597	3.7410793	3.1969599
1940.0	3.5448085	0.19483956	3.9266941	3.162923
1942.5	3.883518	0.16856341	4.2139023	3.5531337
1945.0	4.0049768	0.2345448	4.4646846	3.545269
1947.5	4.1237969	0.10809653	4.3356661	3.9119277
1950.0	4.0029686	0.22987208	4.4535179	3.5524194
1952.5	3.918108	0.13456962	4.1818645	3.6543516
1955.0	3.8358522	0.16092559	4.1512663	3.520438
1957.5	3.7592854	0.16018136	4.0732409	3.4453299
1960.0	3.7583135	0.17402147	4.0993956	3.4172314
1962.5	3.8458444	0.12287496	4.0866794	3.6050095
1965.0	3.7612156	0.13417803	4.0242045	3.4982267
1967.5	3.5769196	0.27171641	4.1094838	3.0443554
1970.0	3.5952188	0.26535085	4.1153064	3.0751311
1972.5	3.4342178	0.097047905	3.6244317	3.2440039
1975.0	3.4697891	0.16412401	3.7914721	3.148106
1977.5	3.4251487	0.30553359	4.0239945	2.8263028
1980.0	3.2831597	0.18640769	3.6485188	2.9178006
1982.5	3.4034921	0.13003927	3.658369	3.1486151
1985.0	3.4453791	0.092689273	3.62705	3.2637081
1987.5	3.4428603	0.13352955	3.7045782	3.1811424
1990.0	3.3748417	0.24595248	3.8569086	2.8927749
1992.5	3.5673718	0.059688905	3.684362	3.4503815
1995.0	3.6384349	0.15360222	3.9394953	3.3373746
1997.5	3.8498227	0.16845583	4.1799962	3.5196493
2000.0	3.9813569	0.11469298	4.2061551	3.7565586
2002.5	3.7936858	0.2429434	4.2698549	3.3175168
2005.0	3.8957942	0.18687786	4.2620748	3.5295136
2007.5	3.8261895	0.095213326	4.0128076	3.6395714
2010.0	3.7421279	0.13632236	4.0093198	3.4749361
2012.5	3.7501168	0.070107143	3.8875268	3.6127068
2015.0	3.7352602	0.27961612	4.2833078	3.1872126
2017.5	3.6410923	0.16917486	3.972675	3.3095095
2020.0	3.5636763	0.17129102	3.8994067	3.2279459
2022.5	3.4930665	0.15825708	3.8032504	3.1828826
2025.0	3.3240901	0.33849358	3.9875375	2.6606427
2027.5	3.4175468	0.18916441	3.788309	3.0467845
2030.0	3.4214669	0.1119028	3.6407964	3.2021374
2032.5	3.5190892	0.12995473	3.7738005	3.264378
2035.0	3.618302	0.15933276	3.9305943	3.3060098
2037.5	3.6625312	0.18229905	4.0198373	3.305225
2040.0	3.6214877	0.24433101	4.1003765	3.1425989
2042.5	3.6415272	0.23104326	4.094372	3.1886824
2045.0	3.8153658	0.079967694	3.9721024	3.6586291
2047.5	3.7352296	0.19464694	4.1167376	3.3537216
2050.0	3.6563935	0.2865736	4.2180778	3.0947093
2052.5	3.5808278	0.27956025	4.1287658	3.0328897
2055.0	3.7764572	0.23738137	4.2417247	3.3111897
2057.5	3.6544364	0.16244242	3.9728235	3.3360492
2060.0	3.7282484	0.18449889	4.0898662	3.3666306
2062.5	3.9230025	0.19884755	4.3127437	3.5332613
2065.0	4.0906581	0.17242882	4.4286186	3.7526976
2067.5	4.220711	0.099426531	4.415587	4.025835
2070.0	4.2689828	0.073554047	4.4131487	4.1248168
2072.5	4.1916903	0.070919099	4.3306917	4.0526889
2075.0	4.0451724	0.26261092	4.5598898	3.530455
2077.5	3.957649	0.18950629	4.3290813	3.5862167
2080.0	3.9641616	0.18329878	4.3234272	3.604896
2082.5	4.100621	0.12213371	4.340003	3.8612389
2085.0	3.9983399	0.15450086	4.3011616	3.6955182
2087.5	3.9485217	0.10090294	4.1462915	3.750752
2090.0	3.8194238	0.073927972	3.9643226	3.674525
2092.5	3.7557771	0.11657158	3.9842574	3.5272968
2095.0	3.609553	0.15078397	3.9050896	3.3140164
2097.5	3.5417052	0.16120734	3.8576716	3.2257388
2100.0	3.5589644	0.21829092	3.9868146	3.1311142
2102.5	3.6028968	0.23230115	4.0582071	3.1475865
2105.0	3.669048	0.15326677	3.9694508	3.3686451
2107.5	3.6324818	0.12333186	3.8742122	3.3907513
2110.0	3.5569367	0.16320039	3.8768095	3.2370639
2112.5	3.5057566	0.1223786	3.7456187	3.2658946
2115.0	3.4713218	0.22436091	3.9110692	3.0315744
2117.5	3.780568	0.20408412	4.1805728	3.3805631
2120.0	3.6296829	0.23778304	4.0957377	3.1636282
2122.5	3.8118753	0.070262888	3.9495906	3.6741601
2125.0	3.6210818	0.20866422	4.0300636	3.2120999
2127.5	3.5433002	0.12940311	3.7969303	3.2896701
2130.0	3.322064	0.18895153	3.692409	2.951719
2132.5	3.3678435	0.086990681	3.5383452	3.1973417
2135.0	3.2482406	0.26643497	3.7704531	2.726028
2137.5	3.2655047	0.37054773	3.9917783	2.5392312
2140.0	3.3618102	0.12751744	3.6117444	3.111876
2142.5	3.4983717	0.14513093	3.7828283	3.2139151
2145.0	3.682331	0.29359427	4.2577758	3.1068862
2147.5	3.9892205	0.20627909	4.3935275	3.5849134
2150.0	4.1972891	0.16475927	4.5202172	3.8743609
2152.5	4.2377982	0.13166849	4.4958684	3.979728
2155.0	4.2279727	0.20817987	4.6360053	3.8199402
2157.5	4.0917024	0.28332558	4.6470205	3.5363843
2160.0	4.1392406	0.078458177	4.2930187	3.9854626
2162.5	4.0531269	0.13162156	4.3111052	3.7951487
2165.0	3.8822309	0.29971306	4.4696685	3.2947933
2167.5	3.8415645	0.09913282	4.0358648	3.6472642
2170.0	3.7768221	0.070879914	3.9157467	3.6378975
2172.5	3.7380846	0.11839494	3.9701386	3.5060305
2175.0	3.5854434	0.11642664	3.8136396	3.3572472
2177.5	3.4432135	0.11218613	3.6630983	3.2233287
2180.0	3.4324376	0.11597667	3.6597519	3.2051234
2182.5	3.3963708	0.058603835	3.5112343	3.2815073
2185.0	3.5095026	0.14824566	3.8000641	3.2189411
2187.5	3.4102773	0.26879778	3.937121	2.8834336
2190.0	3.6129137	0.12369931	3.8553644	3.3704631
2192.5	3.695798	0.19006489	4.0683252	3.3232708
2195.0	3.6606948	0.14134316	3.9377274	3.3836623
2197.5	3.8201346	0.091451067	3.9993787	3.6408905
2200.0	3.8646112	0.14425904	4.1473589	3.5818635
2202.5	3.8705949	0.11942758	4.104673	3.6365169
2205.0	3.7778728	0.12904316	4.0307974	3.5249482
2207.5	3.6746137	0.12628502	3.9221324	3.4270951
2210.0	3.6138486	0.091334307	3.7928639	3.4348334
2212.5	3.4603539	0.11912283	3.6938347	3.2268732
2215.0	3.5881657	0.16230009	3.9062739	3.2700576
2217.5	3.5933681	0.1235029	3.8354338	3.3513024
2220.0	3.4775426	0.17841458	3.8272352	3.1278501
2222.5	3.415391	0.11765524	3.6459953	3.1847867
2225.0	3.337536	0.20890532	3.7469905	2.9280816
2227.5	3.3747879	0.19778039	3.7624374	2.9871383
2230.0	3.4365204	0.10640753	3.6450791	3.2279616
2232.5	3.4731677	0.24329952	3.9500348	2.9963007
2235.0	3.6126282	0.25536938	4.1131522	3.1121042
2237.5	3.7436419	0.28563253	4.3034816	3.1838021
2240.0	3.9741253	0.18027207	4.3274586	3.6207921
2242.5	3.8856103	0.2362831	4.3487251	3.4224954
2245.0	3.8446443	0.20062669	4.2378726	3.451416
2247.5	3.7896744	0.17596507	4.134566	3.4447829
2250.0	3.7267127	0.12603668	3.9737446	3.4796808
2252.5	3.6472112	0.20007901	4.039366	3.2550563
2255.0	3.3628309	0.18982209	3.7348822	2.9907796
2257.5	3.347017	0.14580575	3.6327963	3.0612378
2260.0	3.1431519	0.16519209	3.4669284	2.8193754
2262.5	3.2384446	0.13515668	3.5033517	2.9735375
2265.0	3.3101151	0.12779175	3.560587	3.0596433
2267.5	3.3854633	0.078776674	3.5398656	3.231061
2270.0	3.5955304	0.096622789	3.7849111	3.4061498
2272.5	3.6056402	0.34972393	4.2910991	2.9201813
2275.0	3.9799444	0.1479762	4.2699777	3.689911
2277.5	3.915195	0.30983056	4.5224628	3.3079271
2280.0	3.9388161	0.11967167	4.1733726	3.7042596
2282.5	3.9234983	0.098182805	4.1159366	3.73106
2285.0	3.8518014	0.079872042	4.0083506	3.6952522
2287.5	3.6805321	0.11128851	3.8986575	3.4624066
2290.0	3.5523834	0.16822911	3.8821125	3.2226544
2292.5	3.4530615	0.084247612	3.6181868	3.2879362
2295.0	3.3588706	0.12495854	3.6037893	3.1139518
2297.5	3.3344611	0.20364629	3.7336078	2.9353144
2300.0	3.3024479	0.25133148	3.7950576	2.8098382
2302.5	3.4022544	0.094092078	3.5866748	3.2178339
2305.0	3.5479008	0.12969498	3.802103	3.2936986
2307.5	3.4619106	0.28571289	4.0219078	2.9019133
2310.0	3.6784078	0.1690089	4.0096653	3.3471504
2312.5	3.6449278	0.26195953	4.1583684	3.1314871
2315.0	3.7466725	0.089095426	3.9212996	3.5720455
2317.5	3.7570926	0.12196485	3.9961437	3.5180415
2320.0	3.8054187	0.2599388	4.3148987	3.2959386
2322.5	3.6891112	0.14399632	3.9713439	3.4068784
2325.0	3.4843734	0.11762538	3.7149192	3.2538277
2327.5	3.6991856	0.29740158	4.2820927	3.1162785
2330.0	3.6256811	0.19769729	4.0131678	3.2381944
2332.5	3.6241602	0.15429835	3.9265849	3.3217354
2335.0	3.5321758	0.13177295	3.7904507	3.2739008
2337.5	3.3702734	0.075100411	3.5174702	3.2230766
2340.0	3.2391079	0.18994429	3.6113987	2.8668171
2342.5	3.2771639	0.0941425	3.4616832	3.0926446
2345.0	3.2212858	0.11686666	3.4503444	2.9922271
2347.5	3.2953291	0.18173361	3.6515269	2.9391312
2350.0	3.5154383	0.21910238	3.944879	3.0859977
2352.5	3.6909775	0.23757622	4.1566269	3.2253281
2355.0	3.889944	0.16178625	4.207045	3.5728429
2357.5	3.9348722	0.1371839	4.2037526	3.6659917
2360.0	3.8113135	0.29183696	4.383314	3.2393131
2362.5	3.8128445	0.17339454	4.1526978	3.4729912
2365.0	3.7006707	0.16485383	4.0237843	3.3775572
2367.5	3.791406	0.1552741	4.0957432	3.4870687
2370.0	3.7595907	0.24519522	4.2401733	3.279008
2372.5	3.5864922	0.11889548	3.8195273	3.3534571
2375.0	3.4341458	0.20339574	3.8328014	3.0354901
2377.5	3.3743727	0.15626186	3.6806459	3.0680994
2380.0	3.3094263	0.16541411	3.6336379	2.9852146
2382.5	3.2018058	0.46107429	4.1055114	2.2981002
2385.0	3.3024009	0.2053774	3.7049406	2.8998612
2387.5	3.316195	0.20602107	3.7199963	2.9123937
2390.0	3.5716046	0.20251427	3.9685326	3.1746766
2392.5	3.39304	0.37074998	4.11971	2.6663701
2395.0	3.4792511	0.26114237	3.9910901	2.967412
2397.5	3.6068854	0.16966151	3.9394219	3.2743488
2400.0	3.5571718	0.22561575	3.9993787	3.1149649
2402.5	3.6757151	0.19145228	4.0509616	3.3004687
2405.0	3.5926927	0.18394923	3.9532332	3.2321522
2407.5	3.4869706	0.15834954	3.7973356	3.1766055
2410.0	3.2963004	0.20576537	3.6996005	2.8930003
2412.5	3.3431242	0.11821709	3.5748297	3.1114187
2415.0	3.3873962	0.089512623	3.562841	3.2119515
2417.5	3.2672311	0.32545832	3.9051294	2.6293327
2420.0	3.4403198	0.10166367	3.6395806	3.241059
2422.5	3.5401237	0.1533045	3.8406005	3.2396469
2425.0	3.6921692	0.27110712	4.2235391	3.1607992
2427.5	3.817013	0.30331732	4.411515	3.2225111
2430.0	4.0843225	0.15589035	4.3898676	3.7787775
2432.5	4.2807552	0.1007447	4.4782148	4.0832956
2435.0	3.9903908	0.24817016	4.4768043	3.5039772
2437.5	4.125447	0.10430233	4.3298796	3.9210144
2440.0	3.8038596	0.44146497	4.669131	2.9385883
2442.5	4.0387856	0.11783021	4.2697328	3.8078384
2445.0	4.0268225	0.18673572	4.3928245	3.6608205
2447.5	3.8783069	0.23558445	4.3400524	3.4165613
2450.0	3.8055876	0.18252574	4.1633381	3.4478372
2452.5	3.7304437	0.1263449	3.9780797	3.4828077
2455.0	3.5557156	0.15499303	3.8595019	3.2519293
2457.5	3.4659441	0.16343665	3.7862799	3.1456083
2460.0	3.3576461	0.18399797	3.7182821	2.99701
2462.5	3.3664911	0.10937042	3.5808571	3.1521251
2465.0	3.3223526	0.2392384	3.7912599	2.8534453
2467.5	3.3325711	0.09054758	3.5100444	3.1550979
2470.0	3.2949294	0.75822215	4.7810448	1.808814
2472.5	3.5517383	0.35589928	4.2493009	2.8541757
2475.0	3.4854819	0.13838163	3.7567099	3.2142539
2477.5	3.6733038	0.17693385	4.0200941	3.3265134
2480.0	3.8903468	0.13148993	4.148067	3.6326265
2482.5	4.0425132	0.22792338	4.489243	3.5957834
2485.0	4.0139734	0.34903486	4.6980818	3.3298651
2487.5	4.1619861	0.18364336	4.5219271	3.8020451
2490.0	3.9487309	0.16863246	4.2792505	3.6182112
2492.5	3.6514839	0.33850842	4.3149604	2.9880074
2495.0	3.6692212	0.13137412	3.9267145	3.411728
2497.5	3.4818692	0.10598241	3.6895947	3.2741436
2500.0	3.3361462	0.27913555	3.8832519	2.7890405
2502.5	3.3749861	0.27219441	3.9084871	2.841485
2505.0	3.4477925	0.10318268	3.6500306	3.2455545
2507.5	3.5235583	0.14716545	3.8120026	3.235114
2510.0	3.7230292	0.10273053	3.9243811	3.5216774
2512.5	3.5194783	0.26379156	4.0365098	3.0024468
2515.0	3.9405924	0.2449509	4.4206962	3.4604887
2517.5	4.1634908	0.22039458	4.5954642	3.7315175
2520.0	4.2600103	0.14425318	4.5427465	3.977274
2522.5	4.1789782	0.18367281	4.5389769	3.8189795
2525.0	4.1866517	0.081189583	4.3457833	4.0275202
2527.5	4.1158963	0.15554346	4.4207615	3.8110311
2530.0	3.9759531	0.19006547	4.3484814	3.6034248
2532.5	3.996771	0.096165032	4.1852545	3.8082876
2535.0	3.8431374	0.25329637	4.3395983	3.3466765
2537.5	3.7174071	0.14943787	4.0103053	3.4245089
2540.0	3.5874723	0.26351333	4.1039585	3.0709862
2542.5	3.3705508	0.1101762	3.5864962	3.1546054
2545.0	3.3101417	0.18162329	3.6661233	2.95416
2547.5	3.2496604	0.39749414	4.0287489	2.4705719
2550.0	3.1888925	0.071331328	3.3287019	3.0490831
2552.5	3.1875749	0.14398817	3.4697918	2.9053581
2555.0	3.3325875	0.16366224	3.6533655	3.0118095
2557.5	3.4295617	0.41700163	4.2468849	2.6122386
2560.0	3.5584488	0.19293386	3.9365991	3.1802984
2562.5	3.5614786	0.14876106	3.8530503	3.2699069
2565.0	3.6039824	0.072427012	3.7459394	3.4620255
2567.5	3.4467204	0.22200192	3.8818442	3.0115967
2570.0	3.5146994	0.072926971	3.6576363	3.3717626
2572.5	3.4880157	0.12957476	3.7419822	3.2340491
2575.0	3.3888374	0.21030398	3.8010332	2.9766416
2577.5	3.2364291	0.25869096	3.7434634	2.7293948
2580.0	3.3558985	0.29088347	3.9260301	2.7857669
2582.5	3.2368628	0.1309164	3.4934589	2.9802666
